customer_unique_id,recency_days,frequency,monetary,avg_review_score,customer_segment,churn_probability
274add49ab891c9ce9a13d26d64daad5,286,1,62.59,5.0,At Risk,0.7759493541113686
090e173ce1d7d8dda9e3e9044b51c5c2,183,1,59.44,5.0,Regular,0.7759493541113686
1efdc68247b459662a939467eda85740,163,1,62.66,5.0,Regular,0.7759493541113686
06ac67aef7797f7d7bca9a777136b752,321,1,61.09,5.0,At Risk,0.7759493541113686
87575b734771e8183765cb369e6ff86e,379,1,61.72,5.0,Regular,0.7759493541113686
1af0ad8601e64dac713871dd25baff0d,367,1,63.6,5.0,At Risk,0.7759493541113686
6b4317e342a438c1285889fda1eac3fa,309,1,62.59,5.0,Regular,0.7759493541113686
6dc066672ce9c262e5144f7522a6962b,238,1,61.69,5.0,Regular,0.7759493541113686
409bcfa83da6df1f47ab78ab48d353a1,230,1,79.26,5.0,Regular,0.7759465666229041
0703cdfb7e223593616cfde9fb99b407,338,1,82.12,4.0,At Risk,0.7759442729853947
93bf5d4e752358fa9ea738ebf793cb79,515,1,24.09,4.0,At Risk,0.7759399256096706
4cbbfd3f62dbf90d87c23e58272a59da,224,1,42.78,5.0,Regular,0.7759399062906368
0a04ef49753f87dcfed8d37f19f8dea4,346,1,40.75,5.0,At Risk,0.7759399062906368
899ee0faa87847eccac7dc5566b9c53e,145,1,42.78,5.0,Regular,0.7759399062906368
b5126ff357b20f7088484373d346618b,169,1,42.38,5.0,Regular,0.7759399062906368
e7951b7450c6a8de718d0fe80a063b4a,318,1,41.07,5.0,Regular,0.7759399062906368
5ea60a7885845fffcd48d8aea054ec26,230,1,36.25,5.0,At Risk,0.7759399062906368
8010a4867507128cbbaffdc4c9660fc8,337,1,40.1,5.0,At Risk,0.7759399062906368
9350983a7a49da2908eb02c9e685b455,571,1,35.86,5.0,At Risk,0.7759399062906368
1a49044e7d162b211b02938d5dbf35ac,172,1,37.38,5.0,At Risk,0.7759399062906368
c2f6235aa74caf5b3b21c12a429a0dcf,241,1,37.77,5.0,Regular,0.7759399062906368
fc7f8eff1ad8ed82b2b7638303882662,324,1,36.84,5.0,Regular,0.7759399062906368
2a6eb49c4cd1fe413141297089a4545e,469,1,42.8,5.0,Churning,0.7759399062906368
f16ed8e2ddd5b798116612f2dcf3d523,438,1,36.78,5.0,Regular,0.7759399062906368
bebe92b48cfd151634b42af1cc872d78,195,1,37.38,5.0,Regular,0.7759399062906368
20dcf8462b6eb47784fc9a7921ac5ca0,546,1,40.95,5.0,Churning,0.7759399062906368
367ce62ebfe00c8688f8c19ffd31b649,400,1,37.53,5.0,At Risk,0.7759399062906368
b2adc7d81154e771b70576f174e12746,105,1,64.56,5.0,Loyal,0.775939631254547
f8be1ae4c179657645b4bf364865e14c,408,1,33.59,4.0,Regular,0.7759372449501768
b733ee1206d5a9380b95460deeda07d1,334,1,70.95,5.0,Regular,0.775935182608374
1037ee8f97dd4241edf738269f1c470d,632,1,70.93,5.0,At Risk,0.775935182608374
447c7e6ba5f210f6ee5b9a915ac9f96f,237,1,61.51,1.0,Regular,0.7759349633331584
8e1c8e08724097b43730e4344f3200db,472,1,45.61,4.0,At Risk,0.7759258260104178
734392e6ad28a23030c6d151fa2193a9,454,1,84.59,3.0,At Risk,0.7759250164179038
7cd61d55fc651e01590f0bf07ec044b6,155,1,106.6,2.0,Loyal,0.7759212968356306
99c9cd802ed7712af954de561997105d,417,1,53.4,3.0,At Risk,0.7759187635793743
4fe8f494962fa2d40d2b0f4ff7839cdf,244,1,105.29,4.0,Regular,0.7759164808882786
767afad3c097cfd4cc95ada85d1dc453,524,1,33.84,4.0,At Risk,0.7759164113479128
9dd352b7f3fe1da7a0fe9011fec2efcb,330,1,55.54,5.0,Regular,0.7759141027449853
554c820b95507020c8f9ff8cb388b071,308,1,84.64,4.0,Regular,0.7759107501955823
c7c57673fe2bd1823ef2ca06c7591df0,502,1,83.23,4.0,Regular,0.7759107501955823
b88818410cd687e518726fbb43fa402c,364,1,80.2,4.0,Regular,0.7759107501955823
f70b29c275d50a814047d1db1fe0417c,90,1,66.25999999999999,5.0,Loyal,0.7759093679279897
318275d43f420cc9f44439fe015fc10d,526,1,107.06,5.0,At Risk,0.7759074745851194
e3828c5fa1f5cf7d01c462c465606f0c,315,1,73.34,5.0,Loyal,0.7759070422023443
b885995d13d09ce79ac8d65856c5df32,283,1,72.96,5.0,Regular,0.7759070422023443
f1479c7c44f47c368c1a75e0f33d27f1,206,1,61.29,1.0,Loyal,0.7759060789992311
87dfb65b58db8ea156b8c85b1100aa67,242,1,47.38,5.0,Regular,0.7758976605324992
0e30568fb1eed3bf10034b8972c5a67b,408,1,47.77,5.0,At Risk,0.7758976605324992
52aa9eb8439f57b89c33d4fd29f85a56,175,1,47.69,5.0,Regular,0.7758976605324992
078f93f1bb62cdaf1d78addb2ba283bb,170,1,47.43,5.0,At Risk,0.7758976605324992
76473f9d8524dc37fa64ee59ba7835e1,335,1,39.09,1.0,At Risk,0.7758956515191041
909f30c4466f118de275b96dd7f3dd4a,460,1,27.77,4.0,At Risk,0.7758953746903997
490181818ec661c6afd91ca1ff0ee049,497,1,79.86,4.0,At Risk,0.7758944651486801
9593af4cf03568346e168fbd07975713,122,1,39.64,4.0,Regular,0.7758921554316335
0512ef7a58b99718b43889612e947bce,372,1,77.57,5.0,At Risk,0.7758878447126547
b59f82b06ec676dfa1b9edb5c1fb7b43,202,1,71.07,1.0,Loyal,0.775884833268595
090511b03435e8bfd6fd4f35cf04bc9e,477,1,32.09,5.0,Churning,0.7758846832906005
cc77ef7997c86d380d2cd5f6b4ca5f61,527,1,37.75,2.0,At Risk,0.7758798447461901
73bba09416f450b3dd0f5d83eb69d3a6,444,1,39.98,1.0,At Risk,0.7758792266042033
25281ef35fe56051d768115d5b65cc9e,578,1,40.42,1.0,Churning,0.7758792266042033
0d5d0284aba97b5fa9154c49ad861871,184,1,33.88,1.0,At Risk,0.7758631203762506
325cd8136f7faafac47864d906106957,212,1,86.75,5.0,Regular,0.7758624834174574
5b9e2d80a7ebfcf10ed0fa934a6de8f9,465,1,69.12,5.0,At Risk,0.7758616440604102
7831e0249ea8a971fa69a10bd3686395,119,1,69.32,5.0,Loyal,0.7758616440604102
553e08d19f15562d267d0e551cbab2d0,501,1,69.03,5.0,At Risk,0.7758616440604102
b5745f0590e1ad53740fc3f183cef4e6,326,1,23.77,5.0,Regular,0.7758613463823886
def83964102189a16a9570fd332ebbff,619,1,36.51,3.0,Regular,0.7758570319232
9f25bf3abc2308165affa650cd99d5a8,339,1,42.01,2.0,Regular,0.7758552546854025
0e95bc4200259edba13760f24a5637c1,295,1,84.82,1.0,At Risk,0.7758528395536379
9f6ae53157e537b0e34d5cf6ec4ea8c9,439,1,84.51,5.0,Regular,0.7758519366515138
6b81b630bd8dc5b7fb7adbf2ed1ee57e,588,1,82.7,5.0,At Risk,0.7758519366515138
0aec306f43141711316ba69b425d7016,398,1,83.41,5.0,At Risk,0.7758519366515138
635451f4325ea65545c03de17332e1ea,353,1,81.21,5.0,At Risk,0.7758519366515138
43ba4c5bac7ad4720dadce76a197a830,457,1,81.92,5.0,At Risk,0.7758519366515138
65932ef783cb237677e354d01292c9eb,581,1,81.78,5.0,At Risk,0.7758519366515138
6830cf7a24de7852d3a41a26dfa6e209,162,1,81.24,5.0,Regular,0.7758519366515138
428500ebef8dbc008de191d598942b47,541,1,81.78,5.0,At Risk,0.7758519366515138
ede1f1d3e3e1ffad65670d87556c74c4,78,1,79.93,5.0,Loyal,0.7758519366515138
b5fd73f0c5886ac8980f9411fb094115,588,1,81.88,5.0,Regular,0.7758519366515138
12cc40879dc7329ad5675e890c977140,412,1,79.98,5.0,At Risk,0.7758519366515138
3ac3f3faee1d7b209c198ccda6dbc468,101,1,84.48,5.0,Regular,0.7758519366515138
5cae4d2e1ad16f70f4659080c57af067,462,1,83.23,5.0,At Risk,0.7758519366515138
9f23ff727ea4dbcbf83d485bb51575ab,265,1,82.64,5.0,Regular,0.7758519366515138
cf06e2f65e39481b5cdec043167e9ef0,205,1,82.77,5.0,Loyal,0.7758519366515138
547ecbbb188335becf07178d0429cfba,317,1,81.23,5.0,Regular,0.7758519366515138
acd8f6063338b4b3a4f8be045c8e1695,181,1,47.13,4.0,Regular,0.7758497013024257
ad14ee8e47e0df1af034fbeb5b4b43e7,493,1,46.75,4.0,At Risk,0.7758497013024257
a6ced6eb5fb6258b6fbad5db4ea02d05,147,1,47.13,4.0,Regular,0.7758497013024257
9df662fbc5d5bf77a06b55709bdf25a2,169,1,47.37,4.0,Regular,0.7758497013024257
f0a61cf47535afda9d4454c9449e63e5,321,1,47.42,4.0,Regular,0.7758497013024257
03a544149ebf0a377d5dbc871daaf05e,379,1,47.63,4.0,At Risk,0.7758497013024257
d45e0ff6c8a8b9db15004f8a7391a009,518,1,47.59,4.0,Regular,0.7758497013024257
4a6d2f493704143bc3c1217512f638ae,238,1,47.59,4.0,At Risk,0.7758497013024257
5980fdd520297d363b32aa47c0232c5b,169,1,47.23,4.0,Regular,0.7758497013024257
6f025f5d46df16f86dbd6d28c9795a09,239,1,47.27,4.0,Regular,0.7758497013024257
127f8f62505196f9181003fb59ae9e9d,396,1,46.69,4.0,At Risk,0.7758497013024257
60899c17c11377c095fb7fe9097b5ef7,571,1,47.18,4.0,At Risk,0.7758497013024257
77ece4bc1200eebeef65ecb4fe0188ff,521,1,81.61,1.0,At Risk,0.775848007445742
da291db1ce67ceac13bbcdb878f537e4,324,1,37.09,5.0,Regular,0.7758477120481347
34cee680c8e30ae3e450f2a53be4e230,328,1,38.69,5.0,At Risk,0.7758477120481347
6855bb508eae3d6c13c4a583c633bb73,529,1,41.79,5.0,At Risk,0.7758477120481347
cf4922583bc9464b982a731f35d5ab0d,158,1,34.13,5.0,Regular,0.7758477120481347
71519cf8325ff88d4db9a5d082f22b89,322,1,42.75,5.0,At Risk,0.7758477120481347
c99c4af82fbaef90728d0cd6488ef32e,189,1,41.96,5.0,Regular,0.7758477120481347
4ad7084997dec8e94c385caec1970669,327,1,40.89,5.0,At Risk,0.7758477120481347
b7dbebc38f12098e6256143044f18823,314,1,41.75,5.0,Regular,0.7758477120481347
a170569c1d088c7d0bd7bc432cb81bf2,382,1,34.72,5.0,Regular,0.7758477120481347
531f579801a6ba689b6578b1a96eac4e,274,1,42.27,5.0,At Risk,0.7758477120481347
851526e58f973bde18ad10b07ba33d97,109,1,34.23,5.0,Regular,0.7758477120481347
de7cad0a39eabfa2285ef0b891ef404a,443,2,76.58,5.0,Regular,0.7758474822989727
a1376042f98448a726eca6cb9415a026,318,1,51.75,5.0,Regular,0.7758444550077386
6cc49dacefbda29910f00542b05a0031,230,1,101.41,1.0,Regular,0.7758385071554819
f440860efb0757389b7f5f6398e42195,240,1,45.7,4.0,Regular,0.7758325254436436
89efe7e4fae8f61f003241315a2a5f83,258,1,70.83,5.0,Regular,0.7758320857221448
f646c17584cdef653a56df78f55994ba,275,1,42.69,5.0,Regular,0.7758309427090165
82c3aa6d37a37196566ae332ad18880f,260,1,35.41,5.0,Regular,0.7758309427090165
520af1e295c9d6d6dc0413afa815b0b9,310,1,42.69,5.0,At Risk,0.7758309427090165
9715d0f044b4ba619431cc31193ac755,231,1,36.69,5.0,Regular,0.7758309427090165
1c721d062a04d51d8d3887dca3571cf4,323,1,42.09,5.0,At Risk,0.7758309427090165
1442b730bd87aacf37f8d9fae54eef4f,66,1,35.19,5.0,Regular,0.7758309427090165
0d72697a4108378b07a8c32d8c6181fd,486,1,86.73,5.0,At Risk,0.7758293707932005
0bbe329ec19b6c832ee0fff375439ff3,276,1,86.72,5.0,At Risk,0.7758293707932005
c99cba96bb058475c4129c456bceed5b,121,1,67.44,4.0,Loyal,0.7758284754212267
0e0f83c35771f4b6e283a6e40bf11085,304,1,74.17,4.0,At Risk,0.7758284754212267
57aa54dd3bda31649edde38966637f7c,184,1,69.31,4.0,Regular,0.7758284754212267
fd68d6bed980e50c61d27ed3a756bcc8,312,1,86.24,5.0,Loyal,0.7758282460270719
f976af3c4d337f239cd151e8c7c110d0,327,1,85.73,5.0,Regular,0.7758282460270719
52f1bc322a63204275bf777a80fe2b18,447,1,85.72,5.0,At Risk,0.7758282460270719
6d32e53b73e3ad3b190374680d8f8b38,281,1,86.02,5.0,Regular,0.7758282460270719
6f07efa50aae0251769838774e386d46,56,1,86.28,5.0,Loyal,0.7758282460270719
212633812c4d7a52b5e6c2df731b6a5b,366,1,86.15,5.0,At Risk,0.7758282460270719
09d6a48fb70129cbd654846175e35e2c,452,1,86.15,5.0,At Risk,0.7758282460270719
196276c2651ca4783688aa741b72d540,585,1,86.22,5.0,At Risk,0.7758282460270719
645dc4ae816c36e86748077d75255ae9,233,1,71.14,5.0,Regular,0.7758264196939142
3045207412f1fd49feec7d9c2488210a,436,1,71.82,5.0,At Risk,0.7758264196939142
4f7cb249dc169b729d2fdaa264d1ed43,318,1,71.82,5.0,Regular,0.7758264196939142
4fd547931d9be10d53bca186d83af2e5,367,1,59.34,5.0,At Risk,0.7758255523345656
071befa81cac87390204c03e41e41227,412,1,59.28,5.0,At Risk,0.7758255523345656
6391d68d6fc2e58acd054a1425a398a0,384,1,40.09,5.0,At Risk,0.775819610054061
fa2666e84063ec0bfc0e66b89ed60a08,530,1,33.05,5.0,Regular,0.775819610054061
81ec83db6df37d3fb8dea9143e1688a8,217,1,72.36,5.0,Regular,0.7758187588616621
7fc3adfc3eebed5f1a9aa571c391f3b8,301,1,71.48,5.0,Regular,0.7758187588616621
6f884c366e43f1675025265af19b7612,345,1,72.1,5.0,Regular,0.7758187588616621
b1f0cda311daec745ed28fe913f200aa,264,1,71.53,5.0,Regular,0.7758187588616621
71d5e9bcbe05f2adfa08c33a109c12e0,87,1,72.07,5.0,Loyal,0.7758187588616621
3141f71d872226a25e27069ab3637ec1,459,1,74.05,5.0,At Risk,0.7758187588616621
be4d9d478982283077c4310a809c350d,246,1,83.41,1.0,Regular,0.7758159426494449
09fcc57e55d6ad4410ba53c762304320,247,1,65.2,5.0,At Risk,0.7758118876193097
695a8d041b1d12210b6d29b0637004d6,84,1,25.73,5.0,Regular,0.7758114850083806
d06b22dca368b029778978fe80ffec43,254,1,42.77,1.0,Regular,0.7758083335166832
5126a6c336684b39a9006bad4b60f9e1,620,1,70.05,5.0,At Risk,0.7758081035168901
94984fc72776201f3c1326594a5c538e,415,1,67.6,5.0,Regular,0.7758081035168901
2310240226b0c994a8b38ce46370efc1,421,1,26.94,5.0,At Risk,0.7758052447148687
945c5878599a9d3a82348d53adc63bab,336,1,33.0,5.0,At Risk,0.7758049120915758
8d4d98379b6e9d5aa79c2553327e1685,267,1,42.78,5.0,Regular,0.7758049120915758
4450df4851dd72d51199417669c6ec7b,480,1,37.84,5.0,At Risk,0.7758049120915758
e1afc31f60bd65fec039b9e87888b979,310,1,88.08,4.0,Loyal,0.7758034519147071
ef0c67ecb8ab048fba19a93bc2930302,328,1,45.09,4.0,Regular,0.7758031706180233
bbd5c31d63e1b664fb68b21175fec0e9,260,1,45.09,4.0,Regular,0.7758031706180233
bf4110c651178ec0791ca82ddb43ba87,177,1,76.65,5.0,Loyal,0.7758014761042284
a2687a5a8f7a11752e0361aa0130d3bd,268,1,76.17,5.0,Regular,0.7758014761042284
51a602494678aa0c9d6e2302e85b1384,310,1,75.83,5.0,Regular,0.7758014761042284
5ad276012bfba9b8ed40388b52aa554e,377,1,76.08,5.0,At Risk,0.7758014761042284
199b0b2db8a26a5233a1de5383b02fd1,614,1,75.53,5.0,At Risk,0.7758014761042284
249752dac15d9302f0b43aa25b261c64,313,1,87.71,4.0,Regular,0.7757970680177126
dba601832ddca6294b4de3df7bb7662a,464,1,87.64,4.0,Regular,0.7757970680177126
fd9d12a0b2262beda8754daa7072d95a,475,1,45.33,5.0,Regular,0.7757963457931848
21fdf2acee19608ee0560a3607dcc4cb,178,1,45.78,5.0,At Risk,0.7757963457931848
45a39af68d608e0f7aecc7492e7dad08,182,1,43.13,4.0,Regular,0.775795439102234
7ac3ad93a1f5beab2a96084f6f0dad4d,59,1,42.77,4.0,Regular,0.775795439102234
6bf2e5d1bf38f3cd855f0e9101809c07,275,1,42.58,4.0,Regular,0.775795439102234
ac5c80edeb6db099ebffbf3e53ddcd69,133,1,43.28,4.0,Loyal,0.775795439102234
0b237d96398b7f6d5be353833a955bff,445,1,42.92,4.0,Churning,0.775795439102234
e52ae9727cc55d618b980d016a274cc7,60,1,42.44,4.0,Loyal,0.775795439102234
6d0f018551148c638fa1e62225dda629,590,1,42.46,4.0,At Risk,0.775795439102234
1f5eec9b918893bafd7b2e88c9abae7e,348,1,36.01,1.0,At Risk,0.7757952063993906
0b12380f101acc59965ed2ddec9dd9c9,174,1,77.97,5.0,Regular,0.7757925746914838
4441264fd8b29e9fb8bc6cba8b5dea9f,500,1,22.77,5.0,At Risk,0.7757922474234598
39e8d4c774173ccefd11a79927fec342,328,1,60.75,2.0,At Risk,0.7757917443720713
285c863b24e651c7fc879928cbf422ca,512,1,63.18,2.0,At Risk,0.775784894119399
4c22a25537bf2daf9bd211117e5b328d,129,1,25.97,5.0,Regular,0.77578332422657
69f3f8609451435d81ab588153caeb55,188,1,32.38,5.0,Regular,0.7757805109788681
846faea83a00b2cf670d94cf9df84e70,327,1,32.42,5.0,At Risk,0.7757805109788681
02aa4845dc6ee08624bcc899ad684b33,418,1,85.16,5.0,At Risk,0.7757797375399741
0ad5b33e65fd26983d6c0dc889a5ed3a,282,1,71.84,5.0,At Risk,0.7757744076036686
0bf56b1c99c4270ae0c516e06924532a,86,1,57.86,5.0,Regular,0.7757734480257367
6c9f2e840a0f3b9ea036262c6b0d8676,298,1,56.59,5.0,Regular,0.7757734480257367
1430d94bf355873fe5b597f212ba02fb,407,1,56.63,5.0,At Risk,0.7757734480257367
a25ed5f8cc1b7c4228d6e01a92bfdc66,387,1,56.92,5.0,Regular,0.7757734480257367
041d8c4146c8cd3589311dd7d1ad3497,501,1,56.69,5.0,At Risk,0.7757734480257367
4283d1e6020b9922a8359b48c32dcbfe,331,1,71.04,3.0,At Risk,0.7757720411507478
8e230bd8305ed73c1b300633eeebfa08,467,1,30.49,5.0,At Risk,0.7757678050311033
c0860124d3ed158668bca22dc817bd4a,267,1,31.38,5.0,Regular,0.7757678050311033
344dc8ef6e84dfa39c0f98369ff3b89d,164,1,49.03,4.0,At Risk,0.7757674945560004
968ca7d54afbf973815b9d332584b825,211,1,35.23,4.0,Regular,0.7757664517833917
9479e9ef94dff59abd7b0e27e7130c67,591,1,23.42,5.0,At Risk,0.7757645294798694
33c7cd0d69e316481d63567e3881736d,186,1,74.31,1.0,Regular,0.7757583335743593
bf86879619eefd3ee1da656434e09204,320,1,92.3,1.0,Regular,0.7757534112975689
4d68c97404c88f8d110415d4a347d4a0,257,1,49.09,1.0,At Risk,0.7757461732663427
d20346a9debc3512a598669f25d9ee9c,328,1,47.1,1.0,Regular,0.7757461732663427
a5f6c0f8f644129cb74e459880315057,199,1,55.22,1.0,Regular,0.7757461732663427
b2b779eb0dedff7f9eef0770287a9979,291,1,51.75,1.0,Regular,0.7757461732663427
957409de18d2d2dc5212f624e7d10ba0,355,1,29.76,5.0,At Risk,0.7757432925113196
ccf02f942808f0dc5ff1be1bd5298318,491,1,71.04,5.0,Regular,0.7757386114108928
3126c1a8c6c019ac92c7adfe193e6c75,321,1,82.59,3.0,At Risk,0.775735807684522
6300bc55fc0edb7f2623cddf51ba7502,280,1,45.0,5.0,At Risk,0.7757322798335674
80172250f4b01859c09d7308e3090a5f,511,1,44.29,5.0,At Risk,0.7757322798335674
c69376ebbbba6266a57850eb12a17d17,275,1,45.0,5.0,Regular,0.7757322798335674
4587ce0af6eee0e9b8d0d75fabd30c2a,260,1,44.09,5.0,At Risk,0.7757322798335674
f8bc84f159a83e22ee092f005a852475,302,1,24.7,5.0,Regular,0.7757269966625273
bae1f64666b64b2d299b4a075be6b2d2,384,1,75.17,5.0,Regular,0.7757246783729902
0d20fac912fcef6baa10ef72530ee3c4,93,1,76.6,5.0,Regular,0.7757246783729902
2fc033d92b92c12c7561a382370a881b,62,1,75.9,5.0,Regular,0.7757246783729902
315185ccc582def35c19322629bbb275,188,1,51.28,4.0,At Risk,0.7757244268250437
25bfd61bae5a938a3c94a81eb3ab0d4f,529,1,77.41,5.0,At Risk,0.7757241615923779
f5cc3842baed00ef58bdb8a50f42ead9,587,1,104.79,4.0,Regular,0.7757234966201829
04a12bed646f8f1448a6afb8c35c5fec,444,1,65.6,5.0,At Risk,0.7757234076173067
a354ee7ba147e604d8b6c07ab4646a14,507,1,64.09,5.0,Regular,0.7757234076173067
a6abe15d926391d0b739f4f60ae20b43,563,1,63.12,5.0,Regular,0.7757234076173067
a4a4ec2c68565e8d9815ff6e1cc13c8e,602,1,58.94,5.0,Regular,0.7757234076173067
6f74faa42c32d3b6e3c27216d3524f5f,482,1,62.01,5.0,At Risk,0.7757234076173067
754fd85b66cc83bb73ffb06a4bc729f8,361,1,65.09,5.0,Regular,0.7757234076173067
cda79a984cb522389ddedda934fd03aa,246,1,67.5,5.0,Regular,0.7757234076173067
2157586e083812fbdd11c89877b7c37d,54,1,58.79,5.0,Regular,0.7757234076173067
199518f9eacfe6b6297851b562c87d4f,253,1,63.27,5.0,At Risk,0.7757234076173067
f40e8c1ddb863f7a124ad57cbf27b838,245,1,62.38,5.0,Loyal,0.7757234076173067
f410e6ebfc47e16373907ddb53acbca5,79,1,64.22,5.0,Loyal,0.7757234076173067
a665220976225ee856a75ff6afe998d9,616,1,64.51,5.0,Regular,0.7757234076173067
579e8646725311074b0d0e7af5f220ce,607,1,59.96,5.0,At Risk,0.7757234076173067
951577078b4e0ac49e34e90b059779a9,222,1,67.23,5.0,Regular,0.7757234076173067
35d6e6ac9c5791ce8e1070e20d78eae2,286,1,59.0,5.0,Regular,0.7757234076173067
231fb8431f2fdf470021e8c4c373a4de,414,1,61.78,5.0,At Risk,0.7757234076173067
1c038a845775df53753fa9f8e0bffa91,265,1,60.59,5.0,At Risk,0.7757234076173067
93400fded0b32a8d5d96e470a2e09537,394,1,60.09,5.0,Regular,0.7757234076173067
7276dbdcf4c8838b39accfacf236480a,114,1,67.44,5.0,Loyal,0.7757234076173067
69c55e1fb63d49b22cfd5d439497f846,63,1,67.44,5.0,Loyal,0.7757234076173067
7c020cb518b4fdcf5c50fa717d0fdca8,240,1,65.1,5.0,Regular,0.7757234076173067
7c2452862c9eedace91eeb02990756fa,123,1,62.98,5.0,Loyal,0.7757234076173067
628d8a3c4610611e98c8ed5a7bc3908a,384,1,61.0,5.0,At Risk,0.7757234076173067
8f02741cc75d4bd339e94379876a4088,245,1,59.68,5.0,Regular,0.7757234076173067
27994d62e7ec39656f6c8b2c39a19431,345,1,61.96,5.0,At Risk,0.7757234076173067
d06a495406b79cb8203ea21cc0942f8c,404,1,62.5,5.0,Regular,0.7757234076173067
5d88bd88c9579a989ddc851c82b0e5bd,123,1,62.93,5.0,Regular,0.7757234076173067
a2b3dadeee49f301f5307689f05d49c2,59,1,67.44,5.0,Loyal,0.7757234076173067
a2b04fc2ec07fc6fbbdfbf8fd1fe5a30,105,1,65.24,5.0,Loyal,0.7757234076173067
5f5a8e2e9b9bcee839c701ec5862a229,272,1,60.62,5.0,Regular,0.7757234076173067
f82cb85be599c614a9665bb050d03dbb,328,1,62.37,5.0,Regular,0.7757234076173067
93bf97e6096bfe1609685172a848c785,178,1,65.87,5.0,Regular,0.7757234076173067
203443313490c84f08aadead1dbde82f,614,1,63.65,5.0,At Risk,0.7757234076173067
ffe76cb2f4bb39384c432d65ece67441,176,1,66.06,5.0,Loyal,0.7757234076173067
7c17fa5b4d1414e4317c736f6b8e1655,61,1,67.44,5.0,Loyal,0.7757234076173067
c8b743276cb7ecd127e265d3faaf5e77,323,1,61.75,5.0,Regular,0.7757234076173067
f025f4db3745551e06331b5427891dd1,271,1,68.61,5.0,Loyal,0.7757232148913965
76021f22e28fcda7ededf39e2ca5a155,502,1,68.89,5.0,At Risk,0.7757232148913965
1b048b6e1520d7e70e6b2bd29efdec30,445,1,75.17,1.0,At Risk,0.7757177069223993
76d8f38e48abb626f6616d239827d99a,257,1,59.09,5.0,Regular,0.7757169859825117
795c495a65f983b242fb01bd507977c5,463,1,59.0,5.0,At Risk,0.7757169859825117
aed34da08a69fa393990d632b6055909,123,1,103.93,5.0,Loyal,0.7757149220734832
0fb8e3eab2d3e79d92bb3fffbb97f188,477,1,73.86,5.0,At Risk,0.7757016596255809
96e066cab560e3bfba15de4bb84d75d6,429,1,83.41,5.0,Regular,0.7757003648010589
1fdaf39bd79c89dd99473afeddbcf9e7,286,1,82.98,5.0,At Risk,0.7757003648010589
7ce5c1a457d7d23a2fca222d8f3d37e3,183,1,37.78,1.0,Regular,0.7756927589029833
22dab429c0bfcf456d9a05f9e2b509ee,604,1,32.96,5.0,Churning,0.7756925588243577
79d7fed102aeeebb4d0ffe17dd2ef88c,310,1,32.77,5.0,Regular,0.7756925588243577
22d6b22d92436243002afc285267cd48,270,1,30.0,3.0,At Risk,0.7756741427697214
613f87176d527503b2ee46a2a7bc487e,269,1,33.62,3.0,At Risk,0.7756725515527636
f386794dff4d1b7c23d4c55a396429f2,132,1,58.27,4.0,Loyal,0.7756698682622647
c55f8513b9205dc2bbf670a26cbce329,63,1,103.19,5.0,Loyal,0.7756670894550698
eb62341c2e0d1a6159704f1137e235fe,114,1,43.41,1.0,Loyal,0.7756670128232658
438e6e0156d8d5c162459fc9c10f2619,87,1,78.63,3.0,Regular,0.7756644226049019
9dd06802a9280b3ab0f399e7f04992f8,415,1,44.0,4.0,At Risk,0.7756639481247966
ddb61ce69c4667e01505126e241a9537,341,1,43.69,4.0,Regular,0.7756639481247966
82074615719ce97461e51ac9bf3dbbb4,109,1,46.81,5.0,Regular,0.7756634522262361
a0dc5366225164576f09b656221c05d8,609,1,32.96,1.0,At Risk,0.7756617374309884
94b864be7c90faf7720916f618413186,338,1,58.01,5.0,Regular,0.7756612419323834
a324e032a76af91eb1bfbc44a2abe81c,388,1,56.77,5.0,Regular,0.7756612419323834
b1f7a17e4b8df4dc62658689775458bd,491,1,58.1,5.0,Regular,0.7756612419323834
4ced4e7efa3eb62bdb27ea777c60244c,390,1,56.69,5.0,At Risk,0.7756612419323834
fce236c0b1f1dd6eba0dac49504585fb,68,1,56.99,5.0,Loyal,0.7756612419323834
772ffd765af49e973bc0666eac6ec854,178,1,84.36,1.0,Regular,0.7756609190977827
945041c387344cf82a668dd2076dd072,532,1,66.56,5.0,At Risk,0.7756606561680242
416a54944eae382bc0bdf539fcca1fe7,585,1,69.04,5.0,At Risk,0.7756606561680242
45a62ab289db21b4fc09cdf07bd586a4,334,1,68.61,5.0,At Risk,0.7756606561680242
6d73e7efd1131276b3692f0adeed6ac9,189,1,67.36,5.0,Regular,0.7756606561680242
b2ed6ed08d758a308f53dad5d0340548,347,1,66.5,5.0,Regular,0.7756606561680242
1dea2475daf687c0f021866a27d635da,444,1,68.04,5.0,At Risk,0.7756606561680242
da9a4eb4e164579e3b5d115ca0f114fb,178,1,66.31,5.0,Loyal,0.7756606561680242
661d5fb4ba175a473be68268caed1651,345,1,69.71,5.0,At Risk,0.7756606561680242
f9145657a58c63ce88e5c41087a9db0c,204,1,69.77,5.0,Loyal,0.7756606561680242
75a323c270c034cdbf742a41f71c88de,417,1,69.14,5.0,Regular,0.7756606561680242
702176302a39135b2be89681a80fbc32,454,1,66.05,5.0,At Risk,0.7756606561680242
b94783c71788124eb4f2d4e1fcae6ab9,605,1,69.84,5.0,Regular,0.7756606561680242
7d86feb80a0843ed43aef438f8c028b1,486,1,70.04,5.0,At Risk,0.7756606561680242
